key,rl_time,team,opp_team,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,runTime
20130315,away,Orlando,Oklahoma City,17.0,1.97,+17.5,1.91,,,,,+17.5,1.91,2018-09-06 21:39:44.423815
20130315,home,Oklahoma City,Orlando,-17.0,1.93,-17.5,1.91,,,,,-17.5,1.91,2018-09-06 21:39:44.423815
20130315,away,Miami,Milwaukee,-5.5,1.93,-5.5,1.91,,,,,-5.5,1.91,2018-09-06 21:39:44.423815
20130315,home,Milwaukee,Miami,5.5,1.98,+5.5,1.91,,,,,+5.5,1.91,2018-09-06 21:39:44.423815
20130315,away,Cleveland,Dallas,8.5,2.0,+8.5,1.99,,,,,+8.5,1.91,2018-09-06 21:39:44.423815
20130315,home,Dallas,Cleveland,-8.5,1.91,-8.5,1.92,,,,,-8.5,1.91,2018-09-06 21:39:44.423815
20130315,away,Memphis,Denver,6.0,1.95,+6,1.97,,,,,+6,1.91,2018-09-06 21:39:44.423815
20130315,home,Denver,Memphis,-6.0,1.95,-6,1.93,,,,,-6,1.91,2018-09-06 21:39:44.423815
20130315,away,Chicago,Golden State,5.5,1.93,+5,1.98,,,,,+5.5,1.91,2018-09-06 21:39:44.423815
20130315,home,Golden State,Chicago,-5.5,1.97,-5,1.93,,,,,-5.5,1.91,2018-09-06 21:39:44.423815
20130316,away,Phoenix,Washington,7.5,1.98,+7.5,1.97,,,,,+7.5,1.95,2018-09-06 21:39:46.712133
20130316,home,Washington,Phoenix,-7.5,1.93,-7.5,1.93,,,,,-7.5,1.87,2018-09-06 21:39:46.712133
20130316,away,Indiana,Philadelphia,-5.0,1.93,-5.5,1.97,,,,,-5.5,1.91,2018-09-06 21:39:46.712133
20130316,home,Philadelphia,Indiana,5.0,1.97,+5.5,1.93,,,,,+5.5,1.91,2018-09-06 21:39:46.712133
20130316,away,Charlotte,Boston,15.0,1.94,+15,1.95,,,,,+15,1.91,2018-09-06 21:39:46.712133
20130316,home,Boston,Charlotte,-15.0,1.96,-15,1.95,,,,,-15,1.91,2018-09-06 21:39:46.712133
20130316,away,Cleveland,San Antonio,15.0,2.0,+15,1.99,,,,,+15,1.91,2018-09-06 21:39:46.712133
20130316,home,San Antonio,Cleveland,-15.0,1.91,-15,1.92,,,,,-15,1.91,2018-09-06 21:39:46.712133
20130316,away,Detroit,Portland,10.0,2.03,+10.5,1.93,,,,,+10.5,1.91,2018-09-06 21:39:46.712133
20130316,home,Portland,Detroit,-10.0,1.88,-10.5,1.97,,,,,-10.5,1.91,2018-09-06 21:39:46.712133
20130316,away,Memphis,Utah,3.0,1.91,+3,1.91,,,,,+3,1.91,2018-09-06 21:39:46.712133
20130316,home,Utah,Memphis,-3.0,2.0,-3,1.91,,,,,-3,1.91,2018-09-06 21:39:46.712133
20130317,away,Miami,Toronto,-7.0,1.93,-7,1.93,,,,,-7.5,1.91,2018-09-06 21:39:49.686031
20130317,home,Toronto,Miami,7.0,1.97,+7,1.98,,,,,+7.5,1.91,2018-09-06 21:39:49.686031
20130317,away,Orlando,Milwaukee,9.0,1.93,+9,1.97,,,,,+9,1.91,2018-09-06 21:39:49.686031
20130317,home,Milwaukee,Orlando,-9.0,1.97,-9,1.93,,,,,-9,1.91,2018-09-06 21:39:49.686031
20130317,away,New York,L.A. Clippers,13.5,1.95,+13.5,1.95,,,,,+14,1.93,2018-09-06 21:39:49.686031
20130317,home,L.A. Clippers,New York,-13.5,1.95,-13.5,1.95,,,,,-14,1.88,2018-09-06 21:39:49.686031
20130317,away,Golden State,Houston,7.5,1.92,+7.5,1.93,,,,,+7.5,1.84,2018-09-06 21:39:49.686031
20130317,home,Houston,Golden State,-7.5,1.99,-7.5,1.97,,,,,-7.5,1.99,2018-09-06 21:39:49.686031
20130317,away,New Orleans,Minnesota,1.5,1.98,+1.5,1.95,,,,,+1,1.95,2018-09-06 21:39:49.686031
20130317,home,Minnesota,New Orleans,-1.5,1.93,-1.5,1.95,,,,,-1,1.87,2018-09-06 21:39:49.686031
20130317,away,Oklahoma City,Dallas,-5.0,1.92,-5.5,1.98,,,,,-5.5,1.91,2018-09-06 21:39:49.686031
20130317,home,Dallas,Oklahoma City,5.0,1.99,+5.5,1.93,,,,,+5.5,1.91,2018-09-06 21:39:49.686031
20130317,away,Atlanta,Brooklyn,4.0,1.98,+4,1.91,,,,,+4,1.91,2018-09-06 21:39:49.686031
20130317,home,Brooklyn,Atlanta,-4.0,1.93,-4,1.91,,,,,-4,1.91,2018-09-06 21:39:49.686031
20130317,away,Sacramento,L.A. Lakers,8.5,1.93,+8.5,1.95,,,,,+8.5,1.91,2018-09-06 21:39:49.686031
20130317,home,L.A. Lakers,Sacramento,-8.5,1.97,-8.5,1.95,,,,,-8.5,1.91,2018-09-06 21:39:49.686031
20130318,away,Portland,Philadelphia,1.0,1.95,+1,1.94,,,,,+1,1.91,2018-09-06 21:39:53.816884
20130318,home,Philadelphia,Portland,-1.0,1.95,-1,1.96,,,,,-1,1.91,2018-09-06 21:39:53.816884
20130318,away,Washington,Charlotte,-6.5,1.94,-6.5,1.93,,,,,-7,1.91,2018-09-06 21:39:53.816884
20130318,home,Charlotte,Washington,6.5,1.96,+6.5,1.98,,,,,+7,1.91,2018-09-06 21:39:53.816884
20130318,away,Indiana,Cleveland,-7.0,2.0,-7,1.98,,,,,-7,1.91,2018-09-06 21:39:53.816884
20130318,home,Cleveland,Indiana,7.0,1.91,+7,1.93,,,,,+7,1.91,2018-09-06 21:39:53.816884
20130318,away,Dallas,Atlanta,4.5,1.93,+4.5,1.95,,,,,+4,1.91,2018-09-06 21:39:53.816884
20130318,home,Atlanta,Dallas,-4.5,1.97,-4.5,1.95,,,,,-4,1.91,2018-09-06 21:39:53.816884
20130318,away,Brooklyn,Detroit,-4.5,2.0,-4.5,1.98,,,,,-4.5,1.87,2018-09-06 21:39:53.816884
20130318,home,Detroit,Brooklyn,4.5,1.91,+4.5,1.93,,,,,+4.5,1.95,2018-09-06 21:39:53.816884
20130318,away,Miami,Boston,-5.5,1.93,-5.5,1.93,,,,,-6,1.95,2018-09-06 21:39:53.816884
20130318,home,Boston,Miami,5.5,1.97,+5.5,1.98,,,,,+6,1.87,2018-09-06 21:39:53.816884
20130318,away,Denver,Chicago,-3.5,1.93,-3.5,1.92,,,,,-3.5,1.91,2018-09-06 21:39:53.816884
20130318,home,Chicago,Denver,3.5,1.97,+3.5,1.99,,,,,+3.5,1.91,2018-09-06 21:39:53.816884
20130318,away,Minnesota,Memphis,12.5,1.99,+13,1.92,,,,,+13,1.91,2018-09-06 21:39:53.816884
20130318,home,Memphis,Minnesota,-12.5,1.92,-13,1.99,,,,,-13,1.91,2018-09-06 21:39:53.816884
20130318,away,Golden State,New Orleans,-3.5,1.93,-3.5,1.92,,,,,-4,1.91,2018-09-06 21:39:53.816884
20130318,home,New Orleans,Golden State,3.5,1.98,+3.5,1.99,,,,,+4,1.91,2018-09-06 21:39:53.816884
20130318,away,L.A. Lakers,Phoenix,-4.0,1.95,-4,1.95,,,,,-4,1.91,2018-09-06 21:39:53.816884
20130318,home,Phoenix,L.A. Lakers,4.0,1.95,+4,1.95,,,,,+4,1.91,2018-09-06 21:39:53.816884
20130318,away,New York,Utah,10.5,1.95,+10.5,1.93,,,,,+10.5,1.91,2018-09-06 21:39:53.816884
20130318,home,Utah,New York,-10.5,1.95,-10.5,1.97,,,,,-10.5,1.91,2018-09-06 21:39:53.816884
20130319,away,Orlando,Indiana,11.0,1.95,+11,1.91,,,,,+11,1.91,2018-09-06 21:39:55.811537
20130319,home,Indiana,Orlando,-11.0,1.95,-11,1.91,,,,,-11,1.91,2018-09-06 21:39:55.811537
20130319,away,Portland,Milwaukee,5.5,1.92,+5.5,1.95,,,,,+5.5,1.91,2018-09-06 21:39:55.811537
20130319,home,Milwaukee,Portland,-5.5,1.99,-5.5,1.95,,,,,-5.5,1.91,2018-09-06 21:39:55.811537
20130319,away,Denver,Oklahoma City,9.5,1.97,+9.5,1.97,,,,,+9,1.95,2018-09-06 21:39:55.811537
20130319,home,Oklahoma City,Denver,-9.5,1.93,-9.5,1.93,,,,,-9,1.87,2018-09-06 21:39:55.811537
20130319,away,L.A. Clippers,Sacramento,-8.5,1.98,-8.5,1.93,,,,,-9,1.91,2018-09-06 21:39:55.811537
20130319,home,Sacramento,L.A. Clippers,8.5,1.93,+8.5,1.97,,,,,+9,1.91,2018-09-06 21:39:55.811537
20130320,away,Toronto,Charlotte,-6.5,1.97,-6.5,1.93,,,,,-7,1.91,2018-09-06 21:40:00.059617
20130320,home,Charlotte,Toronto,6.5,1.93,+6.5,1.97,,,,,+7,1.91,2018-09-06 21:40:00.059617
20130320,away,Miami,Cleveland,-11.0,1.92,-11.5,1.91,,,,,-11.5,1.91,2018-09-06 21:40:00.059617
20130320,home,Cleveland,Miami,11.0,1.99,+11.5,1.91,,,,,+11.5,1.91,2018-09-06 21:40:00.059617
20130320,away,Orlando,New York,10.5,1.98,+10.5,1.98,,,,,+10.5,1.91,2018-09-06 21:40:00.059617
20130320,home,New York,Orlando,-10.5,1.93,-10.5,1.93,,,,,-10.5,1.91,2018-09-06 21:40:00.059617
20130320,away,Milwaukee,Atlanta,6.0,1.94,+6,1.95,,,,,+6,1.91,2018-09-06 21:40:00.059617
20130320,home,Atlanta,Milwaukee,-6.0,1.96,-6,1.95,,,,,-6,1.91,2018-09-06 21:40:00.059617
20130320,away,Oklahoma City,Memphis,1.5,1.93,+1.5,1.95,,,,,+1,1.91,2018-09-06 21:40:00.059617
20130320,home,Memphis,Oklahoma City,-1.5,1.97,-1.5,1.95,,,,,-1,1.91,2018-09-06 21:40:00.059617
20130320,away,Boston,New Orleans,-4.5,1.97,-4.5,1.93,,,,,-4.5,1.91,2018-09-06 21:40:00.059617
20130320,home,New Orleans,Boston,4.5,1.93,+4.5,1.97,,,,,+4.5,1.91,2018-09-06 21:40:00.059617
20130320,away,Utah,Houston,7.5,1.97,+7.5,1.98,,,,,+7.5,1.91,2018-09-06 21:40:00.059617
20130320,home,Houston,Utah,-7.5,1.93,-7.5,1.93,,,,,-7.5,1.91,2018-09-06 21:40:00.059617
20130320,away,Brooklyn,Dallas,3.5,1.93,+3.5,1.95,,,,,+4,1.87,2018-09-06 21:40:00.059617
20130320,home,Dallas,Brooklyn,-3.5,1.98,-3.5,1.95,,,,,-4,1.95,2018-09-06 21:40:00.059617
20130320,away,Golden State,San Antonio,8.0,1.91,+8,1.95,,,,,+7.5,1.91,2018-09-06 21:40:00.059617
20130320,home,San Antonio,Golden State,-8.0,2.0,-8,1.95,,,,,-7.5,1.91,2018-09-06 21:40:00.059617
20130320,away,Washington,Phoenix,-1.0,2.03,-1,2.02,,,,,-1,1.95,2018-09-06 21:40:00.059617
20130320,home,Phoenix,Washington,1.0,1.88,+1,1.89,,,,,+1,1.87,2018-09-06 21:40:00.059617
20130320,away,Philadelphia,L.A. Clippers,11.0,1.97,+11,1.97,,,,,+11,1.91,2018-09-06 21:40:00.059617
20130320,home,L.A. Clippers,Philadelphia,-11.0,1.93,-11,1.93,,,,,-11,1.91,2018-09-06 21:40:00.059617
20130321,away,Portland,Chicago,6.0,2.0,+6,1.91,,,,,+6,1.91,2018-09-06 21:40:01.806204
20130321,home,Chicago,Portland,-6.0,1.91,-6,1.91,,,,,-6,1.91,2018-09-06 21:40:01.806204
20130321,away,Philadelphia,Denver,14.5,2.0,+14.5,1.93,,,,,+14.5,1.91,2018-09-06 21:40:01.806204
20130321,home,Denver,Philadelphia,-14.5,1.91,-14.5,1.98,,,,,-14.5,1.91,2018-09-06 21:40:01.806204
20130321,away,Minnesota,Sacramento,6.0,2.02,+6,1.99,,,,,+6,1.91,2018-09-06 21:40:01.806204
20130321,home,Sacramento,Minnesota,-6.0,1.88,-6,1.92,,,,,-6,1.91,2018-09-06 21:40:01.806204
20130322,away,New York,Toronto,1.5,1.95,+1,1.97,,,,,+1,1.91,2018-09-06 21:40:06.144352
20130322,home,Toronto,New York,-1.5,1.95,-1,1.93,,,,,-1,1.91,2018-09-06 21:40:06.144352
20130322,away,Oklahoma City,Orlando,-14.0,2.0,-14,1.95,,,,,-14,1.91,2018-09-06 21:40:06.144352
20130322,home,Orlando,Oklahoma City,14.0,1.91,+14,1.95,,,,,+14,1.91,2018-09-06 21:40:06.144352
20130322,away,Milwaukee,Indiana,7.5,1.95,+7.5,1.98,,,,,+7.5,1.91,2018-09-06 21:40:06.144352
20130322,home,Indiana,Milwaukee,-7.5,1.95,-7.5,1.93,,,,,-7.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Portland,Atlanta,7.5,1.95,+7.5,1.91,,,,,+7.5,1.91,2018-09-06 21:40:06.144352
20130322,home,Atlanta,Portland,-7.5,1.95,-7.5,1.91,,,,,-7.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Detroit,Miami,16.0,1.95,+16,1.91,,,,,+15.5,1.91,2018-09-06 21:40:06.144352
20130322,home,Miami,Detroit,-16.0,1.95,-16,1.91,,,,,-15.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Memphis,New Orleans,-6.0,1.93,-6,1.92,,,,,-6.5,1.91,2018-09-06 21:40:06.144352
20130322,home,New Orleans,Memphis,6.0,1.97,+6,1.99,,,,,+6.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Cleveland,Houston,12.0,2.0,+12,1.95,,,,,+12,1.91,2018-09-06 21:40:06.144352
20130322,home,Houston,Cleveland,-12.0,1.91,-12,1.95,,,,,-12,1.91,2018-09-06 21:40:06.144352
20130322,away,Boston,Dallas,4.0,1.98,+4,1.97,,,,,+4,1.91,2018-09-06 21:40:06.144352
20130322,home,Dallas,Boston,-4.0,1.93,-4,1.93,,,,,-4,1.91,2018-09-06 21:40:06.144352
20130322,away,Utah,San Antonio,11.5,1.95,+11.5,1.91,,,,,+11.5,1.91,2018-09-06 21:40:06.144352
20130322,home,San Antonio,Utah,-11.5,1.95,-11.5,1.91,,,,,-11.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Minnesota,Phoenix,1.5,1.92,+1.5,1.93,,,,,+1.5,1.91,2018-09-06 21:40:06.144352
20130322,home,Phoenix,Minnesota,-1.5,1.99,-1.5,1.98,,,,,-1.5,1.91,2018-09-06 21:40:06.144352
20130322,away,Washington,L.A. Lakers,9.0,1.95,+9,1.95,,,,,+9,1.91,2018-09-06 21:40:06.144352
20130322,home,L.A. Lakers,Washington,-9.0,1.95,-9,1.95,,,,,-9,1.91,2018-09-06 21:40:06.144352
20130323,away,Detroit,Charlotte,1.0,1.99,+1,1.97,,,,,+1,1.91,2018-09-06 21:40:08.811321
20130323,home,Charlotte,Detroit,-1.0,1.92,-1,1.93,,,,,-1,1.91,2018-09-06 21:40:08.811321
20130323,away,Toronto,New York,7.0,1.92,+7,1.94,,,,,+7,1.93,2018-09-06 21:40:08.811321
20130323,home,New York,Toronto,-7.0,1.99,-7,1.96,,,,,-7,1.89,2018-09-06 21:40:08.811321
20130323,away,Indiana,Chicago,2.0,1.93,+2,1.93,,,,,+2,1.91,2018-09-06 21:40:08.811321
20130323,home,Chicago,Indiana,-2.0,1.98,-2,1.98,,,,,-2,1.91,2018-09-06 21:40:08.811321
20130323,away,Boston,Memphis,7.0,1.93,+7,1.97,,,,,+7,1.91,2018-09-06 21:40:08.811321
20130323,home,Memphis,Boston,-7.0,1.97,-7,1.93,,,,,-7,1.91,2018-09-06 21:40:08.811321
20130323,away,Sacramento,Denver,11.5,1.91,+11.5,1.91,,,,,+11.5,1.91,2018-09-06 21:40:08.811321
20130323,home,Denver,Sacramento,-11.5,2.0,-11.5,1.91,,,,,-11.5,1.91,2018-09-06 21:40:08.811321
20130323,away,Brooklyn,L.A. Clippers,7.5,2.04,+8,1.93,,,,,+7.5,1.91,2018-09-06 21:40:08.811321
20130323,home,L.A. Clippers,Brooklyn,-7.5,1.87,-8,1.98,,,,,-7.5,1.91,2018-09-06 21:40:08.811321
20130323,away,Washington,Golden State,8.5,2.02,+8.5,1.97,,,,,+8.5,1.91,2018-09-06 21:40:08.811321
20130323,home,Golden State,Washington,-8.5,1.88,-8.5,1.93,,,,,-8.5,1.91,2018-09-06 21:40:08.811321
20130324,away,Atlanta,Milwaukee,2.5,1.93,+2.5,1.94,,,,,+2,1.93,2018-09-06 21:40:11.891587
20130324,home,Milwaukee,Atlanta,-2.5,1.97,-2.5,1.96,,,,,-2,1.89,2018-09-06 21:40:11.891587
20130324,away,Charlotte,Miami,16.5,1.95,+16.5,1.91,,,,,+16,1.91,2018-09-06 21:40:11.891587
20130324,home,Miami,Charlotte,-16.5,1.95,-16.5,1.91,,,,,-16,1.91,2018-09-06 21:40:11.891587
20130324,away,Portland,Oklahoma City,11.0,1.93,+11,1.93,,,,,+11,1.91,2018-09-06 21:40:11.891587
20130324,home,Oklahoma City,Portland,-11.0,1.98,-11,1.98,,,,,-11,1.91,2018-09-06 21:40:11.891587
20130324,away,Chicago,Minnesota,3.0,1.95,+3,1.96,,,,,+3,1.91,2018-09-06 21:40:11.891587
20130324,home,Minnesota,Chicago,-3.0,1.95,-3,1.94,,,,,-3,1.91,2018-09-06 21:40:11.891587
20130324,away,San Antonio,Houston,-1.0,1.94,-1.5,1.98,,,,,-1.5,1.91,2018-09-06 21:40:11.891587
20130324,home,Houston,San Antonio,1.0,1.96,+1.5,1.93,,,,,+1.5,1.91,2018-09-06 21:40:11.891587
20130324,away,Utah,Dallas,6.0,1.98,+6,1.98,,,,,+6,1.91,2018-09-06 21:40:11.891587
20130324,home,Dallas,Utah,-6.0,1.93,-6,1.93,,,,,-6,1.91,2018-09-06 21:40:11.891587
20130324,away,Brooklyn,Phoenix,-6.0,1.95,-6,1.93,,,,,-6.5,1.95,2018-09-06 21:40:11.891587
20130324,home,Phoenix,Brooklyn,6.0,1.95,+6,1.98,,,,,+6.5,1.87,2018-09-06 21:40:11.891587
20130324,away,Philadelphia,Sacramento,3.5,1.93,+3.5,1.93,,,,,+3.5,1.91,2018-09-06 21:40:11.891587
20130324,home,Sacramento,Philadelphia,-3.5,1.97,-3.5,1.97,,,,,-3.5,1.91,2018-09-06 21:40:11.891587
20130325,away,Memphis,Washington,-5.0,1.93,-5,1.92,,,,,-5.5,1.88,2018-09-06 21:40:14.368572
20130325,home,Washington,Memphis,5.0,1.98,+5,1.99,,,,,+5.5,1.93,2018-09-06 21:40:14.368572
20130325,away,Miami,Orlando,-12.0,1.98,-12,1.95,,,,,-12,1.91,2018-09-06 21:40:14.368572
20130325,home,Orlando,Miami,12.0,1.93,+12,1.95,,,,,+12,1.91,2018-09-06 21:40:14.368572
20130325,away,Atlanta,Indiana,6.5,1.93,+6.5,1.93,,,,,+6,1.91,2018-09-06 21:40:14.368572
20130325,home,Indiana,Atlanta,-6.5,1.98,-6.5,1.98,,,,,-6,1.91,2018-09-06 21:40:14.368572
20130325,away,Denver,New Orleans,-7.0,1.95,-7,1.93,,,,,-7.5,1.95,2018-09-06 21:40:14.368572
20130325,home,New Orleans,Denver,7.0,1.95,+7,1.97,,,,,+7.5,1.87,2018-09-06 21:40:14.368572
20130325,away,Philadelphia,Utah,7.5,1.95,+7.5,1.92,,,,,+7.5,1.91,2018-09-06 21:40:14.368572
20130325,home,Utah,Philadelphia,-7.5,1.95,-7.5,1.99,,,,,-7.5,1.91,2018-09-06 21:40:14.368572
20130325,away,L.A. Lakers,Golden State,1.5,1.99,+1.5,1.97,,,,,+1,1.91,2018-09-06 21:40:14.368572
20130325,home,Golden State,L.A. Lakers,-1.5,1.92,-1.5,1.93,,,,,-1,1.91,2018-09-06 21:40:14.368572
20130326,away,New York,Boston,2.5,2.01,+2.5,1.98,,,,,+3,1.91,2018-09-06 21:40:16.257191
20130326,home,Boston,New York,-2.5,1.9,-2.5,1.93,,,,,-3,1.91,2018-09-06 21:40:16.257191
20130326,away,Minnesota,Detroit,-1.5,1.93,-2,1.97,,,,,-2,1.95,2018-09-06 21:40:16.257191
20130326,home,Detroit,Minnesota,1.5,1.98,+2,1.93,,,,,+2,1.87,2018-09-06 21:40:16.257191
20130326,away,L.A. Clippers,Dallas,-1.5,1.98,-1.5,1.95,,,,,-1.5,1.91,2018-09-06 21:40:16.257191
20130326,home,Dallas,L.A. Clippers,1.5,1.93,+1.5,1.95,,,,,+1.5,1.91,2018-09-06 21:40:16.257191
20130327,away,Atlanta,Toronto,-2.5,1.99,-2.5,1.99,,,,,-2.5,1.95,2018-09-06 21:40:21.906357
20130327,home,Toronto,Atlanta,2.5,1.92,+2.5,1.92,,,,,+2.5,1.87,2018-09-06 21:40:21.906357
20130327,away,Milwaukee,Philadelphia,-1.0,1.98,-1,1.98,,,,,-1.5,1.91,2018-09-06 21:40:21.906357
20130327,home,Philadelphia,Milwaukee,1.0,1.93,+1,1.93,,,,,+1.5,1.91,2018-09-06 21:40:21.906357
20130327,away,Orlando,Charlotte,3.0,1.97,+3,1.92,,,,,+3,1.95,2018-09-06 21:40:21.906357
20130327,home,Charlotte,Orlando,-3.0,1.93,-3,1.99,,,,,-3,1.87,2018-09-06 21:40:21.906357
20130327,away,Boston,Cleveland,-2.5,1.93,-2.5,1.93,,,,,-3,1.91,2018-09-06 21:40:21.906357
20130327,home,Cleveland,Boston,2.5,1.97,+2.5,1.97,,,,,+3,1.91,2018-09-06 21:40:21.906357
20130327,away,Memphis,New York,-1.0,1.97,-1,2.02,,,,,PK-11,,2018-09-06 21:40:21.906357
20130327,home,New York,Memphis,1.0,1.93,+1,1.89,,,,,PK-10,,2018-09-06 21:40:21.906357
20130327,away,Miami,Chicago,-6.0,1.93,-6.5,1.95,,,,,-6.5,1.91,2018-09-06 21:40:21.906357
20130327,home,Chicago,Miami,6.0,1.98,+6.5,1.95,,,,,+6.5,1.91,2018-09-06 21:40:21.906357
20130327,away,L.A. Clippers,New Orleans,-5.5,1.94,-5.5,1.93,,,,,-6,1.91,2018-09-06 21:40:21.906357
20130327,home,New Orleans,L.A. Clippers,5.5,1.96,+5.5,1.97,,,,,+6,1.91,2018-09-06 21:40:21.906357
20130327,away,Indiana,Houston,6.0,1.95,+6,1.92,,,,,+5.5,1.91,2018-09-06 21:40:21.906357
20130327,home,Houston,Indiana,-6.0,1.95,-6,1.99,,,,,-5.5,1.91,2018-09-06 21:40:21.906357
20130327,away,Washington,Oklahoma City,15.0,1.98,+15,1.93,,,,,+15,1.91,2018-09-06 21:40:21.906357
20130327,home,Oklahoma City,Washington,-15.0,1.93,-15,1.97,,,,,-15,1.91,2018-09-06 21:40:21.906357
20130327,away,L.A. Lakers,Minnesota,-4.5,1.94,-4.5,1.93,,,,,-4.5,1.87,2018-09-06 21:40:21.906357
20130327,home,Minnesota,L.A. Lakers,4.5,1.96,+4.5,1.98,,,,,+4.5,1.95,2018-09-06 21:40:21.906357
20130327,away,Denver,San Antonio,7.0,1.93,+6.5,1.98,,,,,+7,1.87,2018-09-06 21:40:21.906357
20130327,home,San Antonio,Denver,-7.0,1.97,-6.5,1.93,,,,,-7,1.95,2018-09-06 21:40:21.906357
20130327,away,Phoenix,Utah,13.5,1.93,+13.5,1.95,,,,,+13,1.95,2018-09-06 21:40:21.906357
20130327,home,Utah,Phoenix,-13.5,1.98,-13.5,1.95,,,,,-13,1.87,2018-09-06 21:40:21.906357
20130327,away,Sacramento,Golden State,8.5,2.0,+8.5,1.99,,,,,+8.5,1.95,2018-09-06 21:40:21.906357
20130327,home,Golden State,Sacramento,-8.5,1.91,-8.5,1.92,,,,,-8.5,1.87,2018-09-06 21:40:21.906357
20130327,away,Brooklyn,Portland,3.5,1.95,+3.5,1.93,,,,,+3.5,1.91,2018-09-06 21:40:21.906357
20130327,home,Portland,Brooklyn,-3.5,1.95,-3.5,1.98,,,,,-3.5,1.91,2018-09-06 21:40:21.906357
20130328,away,L.A. Lakers,Milwaukee,-2.0,1.95,-2,1.99,,,,,-2,1.91,2018-09-06 21:40:23.921244
20130328,home,Milwaukee,L.A. Lakers,2.0,1.95,+2,1.92,,,,,+2,1.91,2018-09-06 21:40:23.921244
20130328,away,Indiana,Dallas,4.5,1.93,+4.5,1.99,,,,,+5,1.91,2018-09-06 21:40:23.921244
20130328,home,Dallas,Indiana,-4.5,1.97,-4.5,1.92,,,,,-5,1.91,2018-09-06 21:40:23.921244
20130328,away,Sacramento,Phoenix,-3.5,1.93,-3.5,1.97,,,,,-3.5,1.91,2018-09-06 21:40:23.921244
20130328,home,Phoenix,Sacramento,3.5,1.98,+3.5,1.93,,,,,+3.5,1.91,2018-09-06 21:40:23.921244
20130329,away,Washington,Orlando,-4.0,1.95,-4,1.97,,,,,-4,1.91,2018-09-06 21:40:28.093608
20130329,home,Orlando,Washington,4.0,1.95,+4,1.93,,,,,+4,1.91,2018-09-06 21:40:28.093608
20130329,away,Atlanta,Boston,2.5,1.94,+2.5,1.93,,,,,+2.5,1.87,2018-09-06 21:40:28.093608
20130329,home,Boston,Atlanta,-2.5,1.96,-2.5,1.98,,,,,-2.5,1.95,2018-09-06 21:40:28.093608
20130329,away,Charlotte,New York,14.0,1.98,+14,1.99,,,,,+14,1.91,2018-09-06 21:40:28.093608
20130329,home,New York,Charlotte,-14.0,1.93,-14,1.92,,,,,-14,1.91,2018-09-06 21:40:28.093608
20130329,away,Toronto,Detroit,1.5,1.93,+1.5,1.95,,,,,+1.5,1.91,2018-09-06 21:40:28.093608
20130329,home,Detroit,Toronto,-1.5,1.97,-1.5,1.95,,,,,-1.5,1.91,2018-09-06 21:40:28.093608
20130329,away,Philadelphia,Cleveland,-2.0,1.98,-1.5,1.95,,,,,-2,1.91,2018-09-06 21:40:28.093608
20130329,home,Cleveland,Philadelphia,2.0,1.93,+1.5,1.95,,,,,+2,1.91,2018-09-06 21:40:28.093608
20130329,away,Houston,Memphis,4.5,1.98,+4.5,1.98,,,,,+5,1.91,2018-09-06 21:40:28.093608
20130329,home,Memphis,Houston,-4.5,1.93,-4.5,1.93,,,,,-5,1.91,2018-09-06 21:40:28.093608
20130329,away,Miami,New Orleans,-7.5,1.98,-7.5,1.97,,,,,-7.5,1.91,2018-09-06 21:40:28.093608
20130329,home,New Orleans,Miami,7.5,1.93,+7.5,1.93,,,,,+7.5,1.91,2018-09-06 21:40:28.093608
20130329,away,Oklahoma City,Minnesota,-8.0,2.0,-8,1.92,,,,,-8,1.91,2018-09-06 21:40:28.093608
20130329,home,Minnesota,Oklahoma City,8.0,1.91,+8,1.99,,,,,+8,1.91,2018-09-06 21:40:28.093608
20130329,away,L.A. Clippers,San Antonio,4.0,1.99,+4,1.96,,,,,+4,1.91,2018-09-06 21:40:28.093608
20130329,home,San Antonio,L.A. Clippers,-4.0,1.92,-4,1.94,,,,,-4,1.91,2018-09-06 21:40:28.093608
20130329,away,Brooklyn,Denver,6.5,2.0,+6.5,1.97,,,,,+6.5,1.91,2018-09-06 21:40:28.093608
20130329,home,Denver,Brooklyn,-6.5,1.91,-6.5,1.93,,,,,-6.5,1.91,2018-09-06 21:40:28.093608
20130329,away,Utah,Portland,1.5,1.95,+1.5,1.92,,,,,+2,1.91,2018-09-06 21:40:28.093608
20130329,home,Portland,Utah,-1.5,1.95,-1.5,1.99,,,,,-2,1.91,2018-09-06 21:40:28.093608
20130330,away,Chicago,Dallas,5.5,1.93,+5.5,1.93,,,,,+5,1.91,2018-09-06 21:40:31.917244
20130330,home,Dallas,Chicago,-5.5,1.98,-5.5,1.98,,,,,-5,1.91,2018-09-06 21:40:31.917244
20130330,away,Orlando,Atlanta,10.0,1.98,+10,1.97,,,,,+10,1.91,2018-09-06 21:40:31.917244
20130330,home,Atlanta,Orlando,-10.0,1.93,-10,1.93,,,,,-10,1.91,2018-09-06 21:40:31.917244
