HOME_HT_FG3M,HOME_HT_FG3A,HOME_HT_FTM,HOME_HT_FTA,HOME_HT_OREB,HOME_HT_DREB,HOME_HT_AST,HOME_HT_STL,HOME_HT_BLK,HOME_HT_TO,HOME_HT_PF,HOME_HT_PTS,HOME_HT_FG2M,HOME_HT_FG2A,HOME_HT_Best_PTS_Player,HOME_HT_Second_Best_PTS_Player,HOME_HT_Best__Players_PF,AWAY_HT_FG3M,AWAY_HT_FG3A,AWAY_HT_FTM,AWAY_HT_FTA,AWAY_HT_OREB,AWAY_HT_DREB,AWAY_HT_AST,AWAY_HT_STL,AWAY_HT_BLK,AWAY_HT_TO,AWAY_HT_PF,AWAY_HT_PTS,AWAY_HT_FG2M,AWAY_HT_FG2A,AWAY_HT_Best_PTS_Player,AWAY_HT_Second_Best_PTS_Player,AWAY_HT_Best__Players_PF,HOME_FT_FG3M,HOME_FT_FG3A,HOME_FT_FTM,HOME_FT_FTA,HOME_FT_OREB,HOME_FT_DREB,HOME_FT_AST,HOME_FT_STL,HOME_FT_BLK,HOME_FT_TO,HOME_FT_PF,HOME_FT_PTS,HOME_FT_FG2M,HOME_FT_FG2A,HOME_FT_Best_PTS_Player,HOME_FT_Second_Best_PTS_Player,AWAY_FT_FG3M,AWAY_FT_FG3A,AWAY_FT_FTM,AWAY_FT_FTA,AWAY_FT_OREB,AWAY_FT_DREB,AWAY_FT_AST,AWAY_FT_STL,AWAY_FT_BLK,AWAY_FT_TO,AWAY_FT_PF,AWAY_FT_PTS,AWAY_FT_FG2M,AWAY_FT_FG2A,AWAY_FT_Best_PTS_Player,AWAY_FT_Second_Best_PTS_Player,HOME,AWAY,GAME_ID,tot_HT,tot,date,game_time
1,8,2,3,6,16,9,4,1,7,8,53,24,38,10,9,1,4,12,4,8,4,13,16,4,1,4,3,56,20,32,15,9,0,5,26,12,20,20,30,18,8,2,11,16,101,37,69,19,19,9,21,14,20,6,32,28,6,6,10,16,111,35,63,31,20,DET,CHI,21500619,109,212,"MONDAY, JANUARY 18, 2016",02:05
3,7,4,6,2,21,14,4,2,9,8,51,19,32,9,8,1,2,9,6,7,4,14,12,6,2,7,9,38,13,35,9,7,0.5,9,19,7,10,4,43,31,9,6,17,20,98,32,61,15,14,6,22,15,20,11,31,21,11,5,13,13,81,24,65,18,16,ATL,ORL,21500620,89,179,"MONDAY, JANUARY 18, 2016",01:58
6,11,6,9,1,12,13,3,2,3,7,52,14,26,15,12,1,4,8,7,7,6,15,13,1,3,7,10,49,15,30,16,13,0.5,13,25,13,18,8,28,24,8,4,7,17,112,30,61,31,30,5,14,17,19,8,32,24,4,4,14,18,100,34,62,29,22,TOR,BKN,21500621,101,212,"MONDAY, JANUARY 18, 2016",02:04
7,14,5,5,6,17,14,3,1,7,6,52,13,27,15,10,0.5,6,13,1,2,6,13,10,3,0,8,10,39,10,28,12,10,1,12,30,16,18,11,35,19,4,2,14,20,98,23,55,24,15,9,24,19,24,12,33,20,9,3,12,26,98,26,58,19,18,DAL,BOS,21500623,91,196,"MONDAY, JANUARY 18, 2016",02:41
1,4,5,10,4,12,9,2,0,7,11,44,18,37,14,10,0.5,10,17,8,12,1,16,18,5,2,6,11,70,16,23,21,11,2,7,19,17,25,8,28,22,3,4,15,25,98,30,58,16,14,19,41,21,27,6,31,33,7,2,8,25,132,27,45,35,20,CLE,GSW,21500622,114,230,"MONDAY, JANUARY 18, 2016",02:28
12,20,5,7,5,19,15,5,2,8,14,59,9,24,18,9,166.666.666.667,4,15,14,23,10,18,11,5,4,6,11,52,13,29,13,10,1.5,19,34,17,25,9,29,25,9,6,12,29,122,24,52,35,20,10,28,32,50,15,34,29,8,5,13,24,122,30,52,34,18,LAC,HOU,21500624,111,244,"MONDAY, JANUARY 18, 2016",02:58
2,8,9,12,7,14,5,2,1,8,8,39,12,32,13,9,0.5,4,7,5,6,6,16,9,4,2,8,9,49,16,35,13,9,0,5,22,20,26,12,26,13,6,2,14,14,79,22,52,23,23,5,12,14,16,7,32,19,6,4,17,19,91,31,62,22,15,MIA,MIL,21500625,88,170,"TUESDAY, JANUARY 19, 2016",02:09
2,8,11,12,3,13,9,4,2,10,14,51,17,29,22,7,1,1,6,17,22,6,14,12,7,2,5,11,60,20,34,14,9,0.5,10,23,20,23,12,28,21,9,6,15,24,114,32,60,35,19,3,14,24,31,12,27,18,10,7,16,21,99,33,62,21,20,NOP,MIN,21500626,111,213,"TUESDAY, JANUARY 19, 2016",02:17
4,15,7,8,2,21,6,2,0,13,8,35,8,22,14,7,0.5,2,9,6,9,3,20,9,9,3,8,8,44,16,32,10,7,133.333.333.333,11,35,27,29,13,40,15,4,2,22,23,94,17,46,32,21,4,20,25,34,10,36,14,16,6,14,23,97,30,63,20,19,PHX,IND,21500628,79,191,"TUESDAY, JANUARY 19, 2016",02:26
1,9,11,16,8,18,11,8,2,5,6,46,16,36,12,11,0.5,4,10,5,9,3,20,8,3,2,8,11,47,15,30,14,11,1,4,17,17,26,13,34,19,12,3,14,14,87,29,67,21,15,9,19,15,21,4,37,20,8,8,14,19,96,27,55,20,17,ORL,PHI,21500629,93,183,"WEDNESDAY, JANUARY 20, 2016",02:07
1,4,8,10,8,8,16,9,0,7,8,51,20,38,13,11,1,2,5,5,6,3,10,9,2,2,15,10,37,13,23,10,8,1.5,5,16,11,13,11,23,27,11,3,10,19,106,40,70,18,18,7,15,13,16,7,24,23,3,4,20,16,86,26,53,18,16,WAS,MIA,21500630,88,192,"WEDNESDAY, JANUARY 20, 2016",02:06
6,14,11,14,8,18,11,4,4,6,10,53,12,35,20,8,1.5,4,15,5,7,6,21,19,4,2,7,11,57,20,35,16,14,1,7,20,27,36,12,36,21,5,6,17,25,104,28,63,27,17,6,28,22,30,16,36,30,11,5,13,28,110,35,69,30,27,DEN,OKC,21500627,110,214,"TUESDAY, JANUARY 19, 2016",02:25
2,7,1,1,3,11,8,1,4,6,9,37,15,33,8,7,133.333.333.333,5,12,9,10,6,19,9,3,2,5,5,48,12,28,13,12,0,6,15,11,11,9,24,18,2,7,8,24,99,35,65,26,18,11,23,24,29,13,24,17,4,3,9,17,99,21,54,25,25,NYK,UTA,21500632,85,198,"WEDNESDAY, JANUARY 20, 2016",02:43
2,9,2,3,5,13,11,4,2,4,9,38,15,37,10,8,2,3,7,8,12,4,22,7,3,1,6,6,51,17,33,14,11,0.5,4,19,4,8,9,30,20,4,4,12,16,78,31,65,16,14,5,17,14,20,6,39,15,6,3,13,13,91,31,60,17,17,BKN,CLE,21500631,89,169,"WEDNESDAY, JANUARY 20, 2016",01:59
6,13,4,4,4,14,12,1,2,7,6,56,17,29,15,12,1,7,12,5,8,4,12,19,4,1,3,7,62,18,32,12,10,0.5,11,29,12,17,9,28,23,7,5,13,15,115,35,54,34,19,12,26,11,15,8,25,30,8,1,14,19,109,31,59,21,19,TOR,BOS,21500633,118,224,"WEDNESDAY, JANUARY 20, 2016",02:09
1,13,5,7,9,17,8,3,1,5,8,44,18,39,21,6,1,5,14,6,9,6,22,20,4,4,5,8,63,21,34,15,11,0.5,1,21,19,24,16,33,14,4,4,10,17,94,36,80,29,23,12,32,13,20,12,43,38,8,9,10,17,125,38,63,25,20,CHI,GSW,21500634,107,219,"WEDNESDAY, JANUARY 20, 2016",02:12
4,14,12,17,9,19,14,6,1,6,3,52,14,32,17,10,0,5,15,4,5,2,17,8,4,0,7,11,45,13,27,15,7,1,9,24,22,30,14,37,28,9,3,20,16,109,30,59,26,16,9,27,18,21,6,28,17,8,2,16,21,95,25,55,21,16,OKC,CHA,21500636,97,204,"WEDNESDAY, JANUARY 20, 2016",02:11
2,6,7,7,7,15,7,6,2,9,13,47,17,39,17,12,2,7,16,11,17,8,17,14,5,2,9,9,56,12,27,15,9,1,12,24,16,18,11,37,21,7,4,13,41,114,31,71,33,18,12,30,35,59,14,38,23,8,7,10,17,123,26,51,22,22,HOU,DET,21500635,103,237,"WEDNESDAY, JANUARY 20, 2016",02:26
1,12,6,10,5,14,9,5,1,3,6,49,20,32,10,10,1,3,8,6,6,2,19,13,0,0,8,7,49,17,30,13,11,1,3,23,14,19,9,31,15,11,2,10,14,89,33,66,23,14,5,22,8,9,8,40,25,3,9,15,18,89,33,60,25,22,DAL,MIN,21500637,98,178,"WEDNESDAY, JANUARY 20, 2016",02:23
3,15,13,14,3,15,11,4,1,3,13,52,15,30,13,9,1,1,7,14,20,5,23,13,2,5,7,9,57,20,34,20,10,1.5,4,25,25,31,12,29,17,6,5,9,22,93,28,65,18,15,6,20,20,28,15,45,28,6,12,14,23,112,37,69,36,16,LAL,SAC,21500638,109,205,"WEDNESDAY, JANUARY 20, 2016",02:17
3,15,4,8,7,20,13,3,2,6,9,43,15,29,15,8,1,2,9,8,12,4,17,12,3,1,5,8,48,17,35,13,7,2,9,31,7,11,13,37,23,5,4,12,18,98,32,63,28,18,10,24,16,23,10,33,25,7,3,13,13,104,29,63,23,23,POR,ATL,21500639,91,202,"WEDNESDAY, JANUARY 20, 2016",02:25
5,10,14,15,7,18,15,4,1,7,13,59,15,29,11,10,2,4,15,10,11,3,13,10,5,0,6,11,50,14,26,16,12,1,13,28,18,24,14,33,29,5,2,13,31,115,29,55,22,22,6,26,24,36,8,27,19,9,3,9,21,102,30,55,30,17,CLE,LAC,21500640,109,217,"THURSDAY, JANUARY 21, 2016",02:28
4,7,10,10,2,17,17,6,1,3,10,72,25,37,15,14,2,3,11,12,15,8,12,8,2,0,9,6,53,16,32,11,11,1,5,12,18,18,11,33,26,8,5,9,17,115,41,74,32,22,7,30,16,20,18,26,17,5,2,15,14,99,31,61,23,20,NOP,DET,21500641,125,214,"THURSDAY, JANUARY 21, 2016",02:06
4,14,7,9,10,23,13,4,0,9,7,47,14,35,13,8,1.5,5,17,5,8,2,17,11,6,4,6,5,44,12,25,8,6,1,7,24,18,24,17,40,24,13,4,19,14,91,26,68,24,14,8,33,10,15,7,35,21,15,9,19,19,88,27,51,14,12,SAC,ATL,21500643,91,179,"THURSDAY, JANUARY 21, 2016",02:16
5,17,5,8,5,16,16,2,1,6,12,48,14,23,13,10,1.5,4,13,11,13,1,15,13,5,1,4,7,55,16,25,11,10,0.5,9,30,20,26,10,30,26,6,1,10,25,101,27,50,17,17,7,22,24,29,4,33,22,7,6,12,23,105,30,51,27,23,DEN,MEM,21500642,103,206,"THURSDAY, JANUARY 21, 2016",02:23
0,4,3,5,4,21,9,1,2,7,12,39,18,39,11,10,1.5,4,5,11,12,4,16,12,4,1,3,5,51,14,38,11,8,0.333333333,6,18,19,23,9,35,18,3,4,13,26,89,26,63,24,20,9,14,24,28,10,33,24,8,6,8,21,117,33,72,21,17,PHX,SAS,21500644,90,206,"THURSDAY, JANUARY 21, 2016",02:19
3,9,12,14,2,18,17,2,2,6,10,61,20,30,13,12,0.5,4,13,7,7,5,11,8,4,2,3,11,55,18,33,15,9,0,10,20,15,19,6,37,29,5,9,18,23,109,32,61,27,22,9,24,18,20,13,28,19,9,4,8,18,109,32,68,36,17,ORL,CHA,21500645,116,218,"FRIDAY, JANUARY 22, 2016",02:34
6,13,6,7,6,16,17,8,4,5,8,64,20,39,14,11,1,2,6,11,13,9,18,7,3,4,13,8,49,16,38,12,11,0.5,8,23,16,21,16,30,26,14,6,12,22,110,35,73,22,21,3,13,22,26,15,35,11,7,4,20,19,101,35,76,28,27,BOS,CHI,21500646,113,211,"FRIDAY, JANUARY 22, 2016",02:11
4,9,4,6,3,11,11,4,1,4,9,40,12,32,11,8,1,4,8,8,10,4,20,13,1,2,7,8,48,14,28,15,11,0.5,6,16,14,18,6,18,24,5,2,11,15,86,27,59,14,12,9,16,13,15,9,31,28,5,4,14,20,108,34,59,21,16,BKN,UTA,21500647,88,194,"FRIDAY, JANUARY 22, 2016",02:02
2,8,7,8,7,19,13,3,1,11,7,45,16,33,13,9,0.5,9,16,0,2,2,14,18,6,2,6,7,55,14,29,12,11,133.333.333.333,4,18,18,20,12,30,24,5,2,17,22,88,29,67,16,13,13,23,17,24,3,33,27,10,3,9,17,116,30,53,20,16,NYK,LAC,21500648,100,204,"FRIDAY, JANUARY 22, 2016",02:20
7,14,7,8,2,17,13,1,3,4,7,60,16,29,22,12,0.5,2,4,8,9,6,15,7,3,0,7,5,44,15,36,13,12,0,14,26,18,21,6,35,20,4,8,12,15,104,22,50,33,15,4,17,11,17,14,28,13,4,2,12,16,81,29,64,26,22,TOR,MIA,21500649,104,185,"FRIDAY, JANUARY 22, 2016",02:16
9,21,8,12,7,18,14,5,7,5,8,57,11,27,21,9,0.5,1,5,4,5,7,19,15,3,6,7,10,45,19,44,13,8,133.333.333.333,15,44,11,16,15,27,27,10,10,11,21,102,23,50,30,19,3,14,17,22,14,34,30,7,10,15,17,98,36,72,21,21,HOU,MIL,21500650,102,200,"FRIDAY, JANUARY 22, 2016",02:15
8,20,2,2,5,12,13,5,3,5,7,56,15,25,13,11,1,1,12,7,10,11,9,8,3,2,7,7,48,19,32,10,10,0.333333333,10,33,16,18,7,26,24,9,6,8,15,106,30,54,26,22,8,30,11,15,17,30,18,3,6,14,19,109,37,61,24,16,DAL,OKC,21500651,104,215,"FRIDAY, JANUARY 22, 2016",02:08
8,17,10,11,5,20,16,4,2,7,8,64,15,28,15,15,0,1,8,6,11,8,14,11,5,2,5,9,51,21,41,13,11,1,14,33,22,25,14,36,31,9,4,17,24,122,29,57,39,22,3,17,19,27,15,29,22,11,4,13,20,110,41,78,31,18,GSW,IND,21500652,115,232,"FRIDAY, JANUARY 22, 2016",02:23
3,6,6,9,6,18,11,1,2,5,6,43,14,37,10,6,0.666666667,7,13,7,7,4,18,16,4,10,2,7,56,14,31,11,10,0,6,16,13,18,12,33,19,3,5,11,12,95,32,68,18,16,11,21,11,13,7,28,26,10,13,6,14,108,32,64,20,18,LAL,SAS,21500653,99,203,"FRIDAY, JANUARY 22, 2016",01:58
3,14,10,14,6,17,11,2,0,5,12,45,13,33,12,8,2,1,6,14,23,4,25,11,0,8,8,9,43,13,28,10,9,0.5,9,31,32,37,11,38,17,5,3,11,20,97,19,51,26,26,7,24,19,32,8,43,23,4,8,14,26,84,22,53,19,13,CHA,NYK,21500655,88,181,"SATURDAY, JANUARY 23, 2016",02:19
5,11,4,8,2,17,10,4,7,5,7,49,15,32,11,11,1,2,8,10,11,5,20,9,4,2,10,11,42,13,33,9,7,0.5,7,18,12,21,6,30,25,14,10,11,20,103,35,68,22,17,4,15,23,29,12,36,20,9,6,23,21,89,27,62,19,18,WAS,UTA,21500654,91,192,"THURSDAY, FEBRUARY 18, 2016",02:08
6,12,5,11,7,18,8,4,4,10,6,43,10,30,17,8,0,8,13,4,6,10,17,17,6,1,5,6,58,15,41,14,14,1,8,26,14,20,13,34,17,12,6,23,20,92,27,63,25,12,11,25,15,19,15,36,29,14,2,16,17,112,32,72,20,20,PHI,BOS,21500656,101,204,"SUNDAY, JANUARY 24, 2016",02:05
3,15,0,3,7,19,9,3,5,2,8,39,15,36,12,9,1,3,8,3,3,9,23,11,1,4,3,4,44,16,42,13,8,0,4,24,9,22,16,32,17,5,5,4,18,83,31,70,26,18,7,17,13,15,13,40,21,2,5,7,18,96,31,70,25,20,CLE,CHI,21500659,83,179,"SATURDAY, JANUARY 23, 2016",02:16
6,14,8,11,7,13,12,7,2,6,10,52,13,33,12,8,1.5,1,4,10,12,6,20,9,2,5,11,12,51,19,33,16,9,166.666.666.667,17,31,13,17,12,29,34,10,4,8,17,118,27,64,25,22,6,15,15,18,6,37,20,3,6,18,20,99,33,59,22,22,NOP,MIL,21500657,103,217,"SATURDAY, JANUARY 23, 2016",02:05
2,7,21,23,2,16,13,4,3,6,11,57,15,29,13,12,0,3,7,9,11,4,16,10,3,2,10,15,46,14,32,9,8,1,5,17,33,36,8,30,26,7,5,15,21,106,29,51,25,19,10,20,18,22,10,24,23,9,3,13,23,104,28,60,22,17,MIN,MEM,21500658,103,210,"SATURDAY, JANUARY 23, 2016",02:20
6,15,10,13,10,19,12,7,3,7,7,48,10,32,10,9,1,3,12,2,3,4,17,10,4,4,9,7,39,14,31,11,8,1.5,10,24,20,26,15,37,22,10,6,17,17,98,24,61,24,16,12,34,15,18,11,32,23,8,7,16,17,95,22,50,21,19,PHX,ATL,21500660,87,193,"SATURDAY, JANUARY 23, 2016",02:13
6,14,4,7,4,15,14,6,0,5,10,62,20,31,18,17,1,4,8,14,15,3,13,7,2,2,10,8,52,13,28,16,8,0.5,10,31,17,22,14,28,26,12,1,8,22,121,37,62,36,28,7,17,28,32,4,26,14,4,6,18,20,103,27,52,21,16,POR,LAL,21500662,114,224,"SATURDAY, JANUARY 23, 2016",02:08
2,10,15,18,1,14,6,8,4,4,9,45,12,30,19,6,1.5,5,12,3,8,5,27,12,3,2,9,12,54,18,31,10,10,1.5,8,22,24,29,3,29,18,15,4,8,19,104,28,56,30,18,11,29,10,19,11,40,23,4,5,16,22,101,29,55,20,16,DEN,DET,21500661,99,205,"SATURDAY, JANUARY 23, 2016",02:21
3,9,7,7,7,17,10,4,2,10,8,50,17,34,24,6,1.5,4,9,3,4,6,12,9,4,5,6,8,45,15,34,12,10,0.5,5,16,27,36,13,39,19,7,4,14,22,108,33,69,48,11,7,19,18,25,9,32,18,7,10,10,26,97,29,67,34,17,SAC,IND,21500663,95,205,"SATURDAY, JANUARY 23, 2016",02:22
4,9,4,5,10,15,13,5,5,7,8,60,22,42,14,8,0.666666667,4,11,6,10,5,14,10,5,4,8,5,52,17,34,16,12,0,8,17,18,25,18,31,24,10,7,11,17,116,37,77,31,18,8,26,12,19,14,32,20,7,5,14,19,106,35,67,32,27,BKN,OKC,21500664,112,222,"SUNDAY, JANUARY 24, 2016",02:06
5,22,7,11,7,12,11,3,1,3,10,50,14,24,18,11,0.5,9,16,7,9,4,17,13,1,2,6,10,58,12,24,15,13,0,15,45,14,21,9,31,27,9,7,7,21,115,28,45,29,23,15,30,17,22,8,28,17,4,4,14,20,104,21,49,31,19,HOU,DAL,21500665,108,219,"SUNDAY, JANUARY 24, 2016",02:14
6,10,8,9,4,15,10,4,3,6,13,62,18,37,15,8,1,5,14,10,15,5,14,10,3,1,9,12,49,12,25,13,12,1,12,22,18,26,8,36,19,8,3,15,26,112,29,61,21,20,8,26,18,30,7,27,21,6,3,13,28,94,26,50,23,17,TOR,LAC,21500666,111,206,"SUNDAY, JANUARY 24, 2016",02:21
6,14,3,5,6,16,17,0,1,10,7,59,19,28,14,10,0.666666667,3,6,6,6,4,12,14,7,1,2,10,55,20,39,12,11,1.5,11,32,13,20,12,31,30,7,3,15,18,114,34,58,25,19,4,16,21,23,8,30,28,10,2,10,24,107,37,68,26,21,CLE,MIN,21500667,114,221,"MONDAY, JANUARY 25, 2016",02:15
3,11,12,14,2,20,14,3,1,11,9,49,14,27,10,8,0.666666667,2,10,7,8,2,15,14,6,1,5,11,53,20,36,14,8,0,7,24,20,30,5,34,24,5,3,20,19,91,25,51,15,15,9,22,19,23,7,36,31,12,1,10,23,116,35,68,23,18,WAS,BOS,21500668,102,207,"MONDAY, JANUARY 25, 2016",02:09
4,10,1,3,6,18,15,2,2,7,7,47,17,35,13,8,0.5,2,9,5,6,4,18,13,4,1,4,5,49,19,36,14,10,0,5,18,9,12,12,37,18,5,3,13,18,84,30,70,19,15,3,14,12,17,6,40,21,7,3,11,15,89,34,67,28,18,CHI,MIA,21500669,96,173,"MONDAY, JANUARY 25, 2016",02:08
5,9,9,12,3,12,18,6,1,3,9,64,20,36,19,14,0.5,8,16,9,10,6,15,16,1,3,8,9,65,16,27,11,9,0.5,6,17,10,15,16,27,25,11,2,9,15,100,36,78,30,17,10,22,12,14,8,34,24,2,6,18,16,100,29,54,16,16,MEM,ORL,21500670,129,200,"MONDAY, JANUARY 25, 2016",02:26
5,12,5,10,11,17,16,6,0,8,9,60,20,36,16,12,0.5,10,20,10,13,3,12,13,4,3,8,9,58,9,17,17,13,0.5,13,29,14,25,16,34,23,8,4,12,16,111,29,62,32,22,19,40,17,21,7,31,22,7,5,13,20,112,19,40,35,31,NOP,HOU,21500671,118,223,"MONDAY, JANUARY 25, 2016",02:20
3,9,15,17,6,13,8,6,1,10,9,50,13,34,13,10,0,6,14,12,14,3,17,17,8,2,8,11,66,18,27,14,11,1.5,6,20,33,37,12,31,18,10,3,15,18,105,27,64,21,15,9,27,24,26,10,32,28,11,3,14,24,119,34,59,22,18,DEN,ATL,21500672,116,224,"MONDAY, JANUARY 25, 2016",02:14
3,7,7,9,3,27,16,2,4,11,13,56,20,34,19,14,2,5,17,9,11,5,15,8,5,0,3,12,46,11,32,13,7,1,7,18,20,24,6,41,33,3,7,18,26,115,37,60,47,18,18,35,19,24,12,27,24,9,2,8,24,115,21,58,21,20,SAC,CHA,21500674,102,230,"MONDAY, JANUARY 25, 2016",03:11
2,11,8,11,7,19,4,4,4,9,13,36,11,30,11,6,1.5,5,8,9,15,6,21,11,4,1,6,9,48,12,34,13,12,0.5,9,29,15,18,12,37,18,5,4,13,26,92,25,56,23,22,11,22,16,33,7,35,19,7,1,10,18,95,23,53,29,16,UTA,DET,21500673,84,187,"MONDAY, JANUARY 25, 2016",02:21
4,10,10,10,2,19,19,8,2,12,13,62,20,31,19,11,0.666666667,3,8,10,12,3,13,13,4,3,13,9,47,14,31,12,7,1.5,11,26,21,25,10,35,31,15,3,21,25,120,33,59,37,13,5,14,23,31,9,29,21,11,4,25,21,90,26,60,16,12,GSW,SAS,21500675,109,210,"MONDAY, JANUARY 25, 2016",02:14
6,16,10,14,6,16,12,2,5,5,9,54,13,26,11,7,1.5,1,7,8,11,3,17,17,2,3,9,13,45,17,32,12,9,2,11,28,24,36,8,33,25,9,6,11,23,113,28,53,20,19,6,19,19,28,10,35,27,6,6,17,30,103,33,64,26,16,PHI,PHX,21500677,99,216,"TUESDAY, JANUARY 26, 2016",02:19
1,8,10,17,6,21,10,3,2,8,6,51,19,32,16,14,1,8,19,4,8,3,14,12,5,1,5,10,46,9,24,13,9,1.5,5,16,14,24,12,36,18,7,2,17,17,89,30,67,31,16,15,37,12,24,9,35,16,9,5,15,20,91,17,41,26,19,IND,LAC,21500676,97,180,"TUESDAY, JANUARY 26, 2016",02:25
6,10,13,16,3,17,11,5,4,2,6,63,16,36,14,10,1,5,7,8,10,10,23,14,2,1,5,12,61,19,45,15,13,1.5,10,19,19,24,9,30,23,9,6,9,16,113,32,67,19,17,11,18,18,21,12,36,22,7,1,12,19,113,31,70,37,26,NYK,OKC,21500679,124,226,"TUESDAY, JANUARY 26, 2016",02:39
5,9,4,6,0,16,16,2,0,3,5,57,19,34,13,10,1,0,4,3,3,2,18,10,1,4,5,7,51,24,39,14,13,1,9,18,17,23,3,29,24,5,2,16,15,98,27,53,20,15,3,9,9,10,5,32,27,10,4,12,20,102,42,74,27,27,BKN,MIA,21500678,108,200,"TUESDAY, JANUARY 26, 2016",02:07
6,14,13,17,6,17,10,4,2,8,13,53,11,26,15,9,1.5,2,5,12,18,5,14,11,5,2,7,11,50,16,33,13,11,1,11,29,25,32,11,37,20,7,3,15,22,106,24,51,29,17,4,15,21,28,7,28,20,7,3,11,24,89,28,63,18,15,TOR,WAS,21500680,103,195,"TUESDAY, JANUARY 26, 2016",02:17
4,15,8,10,5,18,15,1,5,7,9,58,19,31,11,10,0.5,3,10,7,11,6,17,16,4,2,5,11,52,18,39,12,11,1.5,9,30,15,19,10,38,28,6,8,12,23,112,35,60,18,15,7,19,18,32,10,35,26,7,5,13,18,97,29,67,17,15,POR,SAC,21500682,110,209,"TUESDAY, JANUARY 26, 2016",02:12
3,6,8,10,2,16,12,1,4,6,8,53,18,31,14,13,0.5,8,11,10,12,7,12,13,2,1,5,8,56,11,31,13,9,0.5,5,13,26,31,11,34,22,5,7,12,23,107,33,65,25,25,13,24,21,29,12,27,22,6,4,11,22,100,20,56,18,16,MIL,ORL,21500681,109,207,"TUESDAY, JANUARY 26, 2016",02:20
6,15,11,12,10,14,11,11,2,7,9,55,13,33,21,9,1,3,7,4,7,7,18,13,2,3,15,10,45,16,34,13,9,1,9,28,20,24,14,34,29,15,5,11,24,111,32,68,27,17,7,21,24,32,14,39,23,4,6,20,22,103,29,63,23,23,BOS,DEN,21500685,100,214,"WEDNESDAY, JANUARY 27, 2016",02:13
3,12,10,12,4,16,17,6,3,6,10,55,18,26,12,11,2,5,13,7,12,6,11,15,3,0,9,11,50,14,25,12,11,2,11,28,14,16,10,27,34,12,3,13,17,115,34,54,21,21,8,20,19,25,12,22,25,6,2,22,17,93,25,50,16,13,CLE,PHX,21500684,105,208,"WEDNESDAY, JANUARY 27, 2016",02:08
5,11,17,20,6,18,10,1,4,3,10,58,13,29,12,11,1,3,10,13,17,2,15,13,3,1,1,11,56,17,29,13,12,0.5,7,25,23,28,8,39,15,4,7,12,25,90,23,49,18,16,6,25,20,26,5,30,21,5,1,6,20,92,27,51,18,17,LAL,DAL,21500683,114,182,"TUESDAY, JANUARY 26, 2016",02:16
3,11,11,16,13,18,5,3,1,6,8,44,12,33,15,8,0.666666667,3,9,6,7,7,16,12,5,2,5,10,45,15,37,10,9,2.5,5,21,27,38,21,30,15,9,2,10,19,110,34,70,27,25,7,19,12,17,9,29,24,6,7,16,27,97,32,63,21,20,DET,PHI,21500686,89,207,"WEDNESDAY, JANUARY 27, 2016",02:25
5,9,2,4,1,24,11,4,1,8,6,45,14,34,8,8,0.5,3,12,4,8,6,23,10,5,4,6,5,43,15,34,13,7,0.5,10,23,7,14,8,41,21,6,3,22,17,83,23,56,16,15,5,27,14,21,9,37,18,16,5,11,14,85,28,58,21,13,ATL,LAC,21500687,88,168,"WEDNESDAY, JANUARY 27, 2016",02:19
2,3,12,19,7,15,19,2,0,3,8,64,23,44,15,11,133.333.333.333,3,12,11,12,10,17,11,0,4,5,16,62,21,39,15,13,1.5,5,14,18,28,12,23,31,6,4,8,16,123,45,76,35,21,10,20,20,21,15,32,23,0,6,12,25,126,38,71,27,24,MIN,OKC,21500688,126,249,"WEDNESDAY, JANUARY 27, 2016",02:16
8,14,11,13,4,14,17,5,1,5,17,69,17,29,15,14,133.333.333.333,1,10,18,31,6,14,8,4,6,10,12,49,14,24,11,10,0.5,12,23,18,21,12,37,34,7,3,13,28,130,38,67,25,18,8,30,35,52,12,28,14,7,11,15,22,99,20,43,20,13,SAS,HOU,21500689,118,229,"WEDNESDAY, JANUARY 27, 2016",02:28
6,19,3,6,5,18,11,5,3,6,7,43,11,22,13,10,0.5,2,12,3,5,4,16,5,4,0,10,6,31,11,24,13,4,0.666666667,12,31,10,15,7,38,23,10,6,10,18,102,28,50,24,22,6,25,17,21,5,30,10,6,0,18,15,73,19,43,15,13,UTA,CHA,21500690,74,175,"WEDNESDAY, JANUARY 27, 2016",02:06
5,15,9,9,4,19,14,3,3,5,9,56,16,28,26,7,0,3,9,5,7,3,18,10,2,0,6,7,48,17,33,12,8,0.5,14,29,19,21,7,33,33,5,4,9,18,127,33,52,45,14,11,31,8,12,8,26,20,4,0,10,21,107,33,56,23,14,GSW,DAL,21500691,104,234,"WEDNESDAY, JANUARY 27, 2016",02:11
4,6,9,10,6,18,11,5,6,8,8,51,15,36,10,8,0.5,4,11,8,10,4,15,10,6,3,7,7,44,12,29,11,8,1,9,15,26,30,10,39,20,10,8,16,17,111,29,63,25,20,7,28,19,21,5,27,20,9,4,14,22,92,26,55,20,14,IND,ATL,21500692,95,203,"THURSDAY, JANUARY 28, 2016",02:11
7,11,9,10,7,15,14,4,3,7,13,58,14,35,11,9,166.666.666.667,4,9,14,18,5,16,13,6,3,4,10,64,19,35,13,11,1,11,28,24,30,12,29,21,13,7,14,28,113,28,60,20,17,9,18,26,33,7,32,25,9,5,15,25,117,32,63,26,20,WAS,DEN,21500693,122,230,"THURSDAY, JANUARY 28, 2016",02:31
